order_id,city_tier,order_hour,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,traffic_level_score,weather_severity_score,customer_rating,order_value,discount_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag
59ae410a-df99-4c40-951f-f7271ce0ea19,3,16,5,15.65,31,84,1,9.5,4.2,142.87,11.03,148.84,4,FALSE,FALSE,TRUE,TRUE,FALSE
7eb0777b-6e8c-4225-b90e-87e1d2a99b95,2,11,7,25.43,55,112,3.1,3.8,4.8,100,29.51,88.23,8,FALSE,FALSE,FALSE,TRUE,TRUE
a769fbdc-4a39-4feb-8b8d-bb5c8a906901,3,11,4,18.46,52,98,5,5.5,4.2,137.73,2.91,153.43,11,TRUE,FALSE,FALSE,TRUE,FALSE
179627f5-b22c-4518-8959-b20aa32e4dfe,3,13,2,37.57,58,168,5.4,6.5,4.1,149.14,8.74,159.3,7,FALSE,FALSE,TRUE,FALSE,FALSE
96f43272-e14e-4f6b-bc7e-6b6352e020ab,2,3,5,22.73,57,108,1.3,2.5,3.8,100,27.66,98.95,8,FALSE,FALSE,FALSE,FALSE,FALSE
74c8328d-d23c-49b0-a833-5ecafd5e9867,2,18,7,15.45,15,54,8.3,1.8,4.6,100,15.59,94.59,1,FALSE,FALSE,FALSE,FALSE,FALSE
583b5e20-c1a6-46f1-adb9-f1a8e457f5f8,2,15,2,38.96,50,147,7.3,3.7,4.7,109.47,28.82,87.48,7,FALSE,FALSE,FALSE,TRUE,FALSE
5f24f00a-d896-467f-80bc-58370a82440b,3,3,1,17.13,15,70,8.5,5.8,3.8,100,19.19,105.75,4,FALSE,FALSE,FALSE,FALSE,FALSE
cb3913c8-21a4-4198-b0c9-73f80bf51ad7,3,13,8,3.34,28,60,4.5,7.7,4.2,168.14,23.15,155.36,10,FALSE,FALSE,FALSE,FALSE,TRUE
66434bb1-1a15-49d8-bf43-6dfc5f0374bc,3,13,5,11.88,48,93,7.6,6.8,4.1,100,24.49,110.14,5,FALSE,FALSE,TRUE,TRUE,FALSE
67c22c8c-bbfb-459b-9c02-a044e18b8859,1,18,9,23.22,53,121,7.6,3.8,4.2,100,25.68,96.39,5,FALSE,FALSE,TRUE,FALSE,FALSE
56e55d0d-bb1f-4876-ac46-02299c693395,2,0,7,34.26,28,121,4.5,4.3,3.6,177.24,7.98,188.74,8,TRUE,FALSE,TRUE,TRUE,FALSE
e132390a-b3ab-49c2-ade6-756b98bd3d11,1,1,9,21.25,16,70,2.6,4.4,4.6,100,26.98,75.26,7,FALSE,FALSE,TRUE,FALSE,FALSE
ff143c14-c68e-46c6-955b-302163a36a6d,1,2,10,37.56,55,156,5.1,1.1,4.3,100,22.98,106.12,1,FALSE,FALSE,TRUE,FALSE,FALSE
4d1ba3fe-a968-4e27-ad0a-4bee1504b9ce,3,14,11,10.8,49,95,8.7,4.4,4.7,134.22,17.49,129.34,6,FALSE,FALSE,TRUE,FALSE,FALSE
12655b92-32d1-4c38-8605-5ebfc7834565,1,21,10,29.84,37,110,2.7,4,3.4,149.12,12.78,150.95,4,FALSE,FALSE,TRUE,FALSE,TRUE
905b17fc-a8a3-41c8-bde4-0af68bcc8415,3,15,3,7.89,45,80,5.2,1.9,3.4,100,10.51,99.01,4,FALSE,TRUE,FALSE,FALSE,FALSE
b646ea54-44e4-4b42-97ac-70b171a763c8,2,20,2,36.36,16,124,7.1,0.3,5,100,26.69,97.44,2,FALSE,FALSE,TRUE,FALSE,FALSE
c2e996df-7e07-421f-ad5f-f8393074a952,3,19,12,17.76,41,96,9.7,4.2,4.6,164.45,6.21,177.12,6,FALSE,FALSE,FALSE,FALSE,TRUE
bc011060-455c-4569-ac7c-c8ed0e1ce5f5,3,0,3,2.42,41,53,7.2,1.1,3.6,100,16.55,105.26,10,TRUE,FALSE,FALSE,TRUE,FALSE
015f0655-267e-4dda-bbde-1b4a42dfe47b,1,17,7,1.98,60,66,4.5,4.6,4.5,108.5,2.87,136.35,4,FALSE,FALSE,FALSE,FALSE,TRUE
e29b541b-2075-43a8-8396-a72486f275fc,2,20,11,28,37,111,2.2,3.4,3.7,146.93,3.72,169.11,3,FALSE,FALSE,TRUE,TRUE,TRUE
d03edaaa-9794-432c-b890-30bd1e4e07e5,3,15,4,30.24,37,117,7.2,5.8,3.1,100,17.64,92.77,9,FALSE,FALSE,FALSE,TRUE,FALSE
a387a976-f1b0-4488-b81f-c220ecfd6829,2,16,9,16.33,48,93,3.2,8.7,2.8,187.94,4.48,204.71,3,FALSE,FALSE,FALSE,TRUE,TRUE
dc26eae8-1f90-47df-98b9-85fdbfa4e0eb,1,23,5,29.09,11,97,3.5,1.4,4,132.9,0.54,148.59,2,FALSE,FALSE,FALSE,FALSE,FALSE
f30b9349-ff09-4c90-a533-f5e8a128152f,3,11,2,2.75,20,25,6.5,1.3,4.9,130.01,26.16,136.56,10,FALSE,FALSE,FALSE,FALSE,FALSE
415f38e4-b610-43d9-9ad3-61051d665ad7,3,13,9,22.58,27,92,6.7,1.9,4.8,100,12.06,123.48,4,TRUE,FALSE,TRUE,FALSE,FALSE
9b2d9ff9-aeea-4f7b-9ae9-512ce291fee6,3,18,6,1.41,13,37,9.3,9.4,4.7,147.23,16.6,149.74,3,FALSE,FALSE,FALSE,FALSE,FALSE
8c3f3bb5-c74e-4911-93ea-8cc25fcbd924,3,5,11,12.62,55,97,1.4,8.1,4.5,125.87,6.06,142.11,1,FALSE,FALSE,FALSE,FALSE,FALSE
2f969c50-772c-4d9e-9ba0-ac8ae2c7a211,1,19,1,9.69,40,75,7.7,0.5,4.2,108.54,14.54,101.11,9,FALSE,FALSE,TRUE,FALSE,TRUE
7af102fe-b13e-42ce-8f16-49fd4507c6d4,1,5,9,12.98,55,78,1,8,4.6,100,19.69,88.58,10,FALSE,FALSE,TRUE,FALSE,FALSE
e55b46a4-e931-4ad9-bdcb-848f4519dd41,2,10,8,6.14,51,66,5,5.2,2.9,100,17.55,108.2,7,FALSE,FALSE,TRUE,FALSE,FALSE
28fb3701-4cb2-47e5-b0aa-0792e4688da3,1,16,4,30.59,60,134,4,1.3,4.5,100,21.25,103.62,9,FALSE,FALSE,FALSE,FALSE,TRUE
ca06cf1a-c8bd-43a3-b6ea-9f4fc0d9920b,3,3,7,10.28,31,51,5.6,5.1,3.4,100,27.28,90.88,1,FALSE,FALSE,FALSE,FALSE,FALSE
4c8e568b-e6fa-4837-b5f3-5435d61c5d33,2,0,11,10.01,5,27,1,3,3.5,177.13,29.1,175.64,6,TRUE,FALSE,FALSE,TRUE,FALSE
1b022d81-e635-41ca-8c1f-983fb3e7d77e,3,7,2,28.24,55,131,7.6,5.5,4.4,160.25,27.2,158.28,5,FALSE,FALSE,TRUE,TRUE,FALSE
d7bf609c-75b0-44b2-be25-2996747f830a,1,16,11,18.33,24,100,5,10,4.5,100,0.78,106.28,1,FALSE,FALSE,FALSE,TRUE,FALSE
40c35acd-721d-43f5-9863-0149293208ae,3,16,3,36.32,36,140,5.5,9.7,3.7,100,19.65,90.26,1,FALSE,FALSE,FALSE,TRUE,FALSE
790a89c7-2dd7-43c2-b536-e3c20acde359,3,20,8,19.3,8,73,4.5,3.2,4.4,100,1.82,112.54,11,FALSE,FALSE,FALSE,TRUE,FALSE
6448707e-eeef-44d6-9140-867a203f23d9,2,5,2,33.89,27,120,5.7,4.1,4.3,101.55,13.37,113.08,10,FALSE,FALSE,FALSE,FALSE,TRUE
c1319387-54df-4f80-93ab-a198d530cb24,3,0,3,35.58,9,109,1.8,2.1,3.8,124.79,17.38,112.8,2,FALSE,FALSE,TRUE,FALSE,TRUE
e144e0a2-9461-4ebc-aa77-54d46a996b31,2,20,5,37.16,38,128,2,8.2,4.1,100,26.61,105.71,12,FALSE,FALSE,TRUE,FALSE,FALSE
88ef4ac5-6035-45f1-9cda-ef1c626a6c52,1,22,5,1.46,34,44,5.4,5.7,4,144.73,4.51,165.05,10,FALSE,FALSE,TRUE,TRUE,FALSE
064dc5f1-7a8e-451a-bab7-44d1dc4d357c,2,22,10,20.04,56,110,1.2,9.2,3.8,100,2.85,102.29,4,FALSE,FALSE,FALSE,TRUE,FALSE
e149056c-91a4-46fc-a05c-1f472a8fd8dd,3,16,6,25.83,40,100,1,0.4,3.9,100,28.83,81.75,6,FALSE,FALSE,TRUE,FALSE,TRUE
b857a079-4cfd-4742-a1f4-ba82e4079fd7,1,19,8,39.86,19,137,9,0.7,4.1,123.9,26.49,121.57,3,FALSE,FALSE,FALSE,FALSE,TRUE
296a3a2d-7833-4c9c-bbd5-264c5843371b,2,23,3,21.72,14,79,5.4,0.7,3.9,102.34,13.81,114.43,3,FALSE,FALSE,TRUE,FALSE,FALSE
e7d7631b-00cb-41e0-b2ad-0cfedd76fb3f,3,4,5,6.57,23,61,4.8,8.7,4.4,100,24.65,92.95,5,TRUE,FALSE,TRUE,FALSE,TRUE
b84b6ce7-af6a-42d7-a35d-0fc9f3a75e95,1,4,3,19.89,30,89,2.4,7.3,4.8,132.85,8.97,139.62,2,FALSE,FALSE,TRUE,FALSE,FALSE
65cae142-0651-44b8-bc64-0bed2f4bf5cc,3,19,12,7.61,19,62,6.1,9.6,3.9,168.17,16.86,185.27,2,FALSE,FALSE,TRUE,FALSE,TRUE
0d3055b7-faf6-470e-8e32-d6f815c2ec65,3,18,7,16.69,15,62,3.8,5.7,3.5,126.93,2.38,133.09,2,FALSE,FALSE,FALSE,TRUE,TRUE
19dea65c-15ca-4093-bd2f-28091988f8aa,3,18,11,28.01,39,99,2.8,3.5,5,119.11,25.38,128.05,5,FALSE,FALSE,FALSE,TRUE,FALSE
e18eb982-2aa2-4857-9e61-8ef44cd4ff93,3,17,3,36.31,34,127,5.9,4,4.1,100,11.83,112.76,3,FALSE,FALSE,FALSE,FALSE,TRUE
a4595af0-d445-49fe-97f2-f75c20848c97,2,20,7,24.86,32,81,1,2.9,3.1,100,3.4,113.32,12,FALSE,FALSE,FALSE,FALSE,FALSE
56141d23-41bd-4a17-9d10-b56c60969dff,3,1,1,39.51,39,155,8.6,3.6,5,100,22.59,92.96,1,TRUE,FALSE,FALSE,FALSE,FALSE
cd6824c5-8128-41b6-92d4-7de0a6da2869,1,13,10,22.62,28,105,5.4,4.8,4.6,111.15,1.55,122.43,7,FALSE,FALSE,TRUE,FALSE,FALSE
5f573f95-6f45-4d31-b1e4-1060b2ab213e,1,6,7,16.01,55,92,6.3,2.5,4.9,100,14.47,104.61,4,FALSE,FALSE,FALSE,FALSE,FALSE
e0b76486-b466-4b00-89b3-d9bdf1b0756e,1,6,9,9.87,25,64,2.4,4.2,4.8,100,2.89,100.56,12,FALSE,FALSE,TRUE,FALSE,FALSE
e6519532-b330-4517-b883-476031f39d48,3,17,11,14.26,43,106,9.9,8.2,5,100,2.79,116.71,9,TRUE,FALSE,FALSE,FALSE,FALSE
d963d9de-6f40-4215-b5a3-d40735d33ad6,3,16,12,24.62,55,114,5.4,1.3,3.4,100,1.11,116.71,5,FALSE,FALSE,FALSE,FALSE,FALSE
1f506c7f-5979-4848-b2a4-55f3fd4c24c8,3,14,8,19.11,60,106,2.8,5.1,3.6,167,8.07,171.39,7,FALSE,FALSE,TRUE,FALSE,TRUE
045f2924-c9fb-4cab-8766-8dd683e7b605,3,0,2,15.62,18,75,1,7.2,3.7,145.66,13.96,148.79,12,FALSE,FALSE,FALSE,FALSE,FALSE
4f3bce60-6090-4b28-8667-81a1290a3cd4,3,6,1,37.73,16,107,9.2,0.5,3.7,100,11.5,111.53,11,FALSE,FALSE,TRUE,FALSE,FALSE
6f858f4e-e6e1-44a7-9b9f-d381cd635ac0,1,3,2,31.5,45,135,1,6,4.1,100,4.75,111.16,3,FALSE,FALSE,FALSE,FALSE,FALSE
b4340430-dcdb-4e16-8347-1adfd5f2933f,1,2,5,4.83,59,78,4,2.5,3.7,114.29,0.41,146.2,5,FALSE,FALSE,TRUE,FALSE,FALSE
8791fb62-ca38-45f4-baea-1eae5255ad67,3,11,1,1.3,8,17,4.2,2.8,3.3,100,21.5,115.48,1,FALSE,FALSE,TRUE,TRUE,FALSE
841b7164-0adf-4f5e-a9fb-dcf0243e7d99,2,19,1,34.26,34,124,2,5.3,3.5,100,10.67,110.63,1,FALSE,FALSE,FALSE,FALSE,FALSE
daa1fea9-23e4-40f9-b4cd-c89e6664e952,1,8,5,15.83,8,85,8.1,6.6,3.8,100,28.53,90.96,1,FALSE,TRUE,FALSE,FALSE,FALSE
0d4cbe22-1dcd-490f-af1d-5ca269580c7e,3,7,3,33.38,25,104,4.4,1.4,4.6,100,16.94,111.11,11,FALSE,FALSE,TRUE,FALSE,FALSE
fce31d7f-6e17-4613-94e9-d201994e6b56,3,18,11,18.85,42,90,1,5.6,3.7,100,19.23,91.2,2,FALSE,FALSE,FALSE,FALSE,FALSE
97f73c79-409b-47f8-85ca-38f0c8d1f8ff,3,16,7,15.27,50,90,2.7,0.9,4.4,146.93,14.48,152.99,5,FALSE,FALSE,TRUE,TRUE,FALSE
5377131e-ad5c-4c62-bd62-0593940a83b3,1,8,10,33.83,17,126,8.3,5.9,3.3,100,3.7,105.34,1,FALSE,FALSE,FALSE,FALSE,FALSE
6f383faa-49b0-4c8e-9897-7b0dc24c16b6,3,21,4,19.27,30,81,1,4.5,2.2,100.96,29.59,100.16,10,FALSE,FALSE,FALSE,TRUE,FALSE
7e33b9b2-3723-40ef-a15a-92331d6b6c33,3,12,5,33.33,54,156,1,8.5,3.9,100,20.65,97.24,6,FALSE,TRUE,FALSE,FALSE,FALSE
ded0ab26-98e3-4753-88a3-58ea43b1404b,3,16,3,25.48,22,92,5.3,6.1,3.7,100,15.26,99.36,5,FALSE,FALSE,FALSE,TRUE,FALSE
a4a3a98f-b7e3-46ff-8a44-f9bbac72607a,3,9,7,36.63,27,123,6.7,3.4,3.5,100,18.85,101.48,10,FALSE,FALSE,TRUE,FALSE,FALSE
185c241b-8382-4e28-ae1a-1544a4af591e,3,17,6,6.93,7,14,2,4.8,3.5,100,6.59,113.38,2,FALSE,FALSE,FALSE,FALSE,FALSE
60e431eb-4b00-4d5f-8a31-ae65fd4aef89,1,17,9,28.91,27,90,1,2.4,3.6,149.34,7.8,156.67,9,FALSE,FALSE,FALSE,FALSE,FALSE
8ad642af-4125-4508-a5e9-f17bddb6a089,2,3,2,34.63,35,135,7.3,7.5,3.5,112.57,5.86,120.13,5,FALSE,FALSE,TRUE,FALSE,FALSE
d7b8b6ab-fcfd-49ce-9a43-c56686d3f490,1,20,5,30.58,48,129,4,1.9,3.5,145.1,22.41,141.56,5,FALSE,FALSE,TRUE,FALSE,TRUE
29577908-6167-47ab-b34b-2b16f95901e6,3,13,7,18.11,37,95,1.7,5.9,3.3,122.59,5.83,141.94,3,FALSE,FALSE,FALSE,FALSE,FALSE
9806e559-77e0-4667-abb6-4d93f51c56a3,2,10,11,17.04,54,94,3.1,6.5,2.8,100,10.91,99.7,7,FALSE,FALSE,TRUE,TRUE,TRUE
51dc980a-2671-49f1-a68d-dab65f31a62f,3,3,12,13.67,52,105,9.9,6.8,2.8,158.51,7.91,184.08,2,TRUE,FALSE,TRUE,TRUE,FALSE
97759044-8459-40bd-86e0-259974aec610,2,7,12,13.82,51,103,1.3,9.4,5,100,13.25,98.32,8,FALSE,TRUE,TRUE,TRUE,FALSE
5f2fac41-e0d8-4bb4-a121-386bbf996986,1,20,9,10.45,22,55,4.7,1.6,4,100,17.38,111.38,7,FALSE,FALSE,TRUE,FALSE,FALSE
2fa86a5a-b937-4415-8e33-0aa3a105280b,3,23,7,10.81,55,97,9,2.5,4.8,100,15.03,110.12,7,FALSE,FALSE,FALSE,FALSE,FALSE
92d12c7c-a695-4c86-b423-a0a7d2061151,1,16,12,0.35,38,57,2.4,8.2,3.9,100,3.58,103.15,1,FALSE,FALSE,TRUE,TRUE,FALSE
fdc9c8b6-db5f-40e1-a550-dcc67bd19bec,3,15,1,26.3,13,94,8,5.9,3.9,100,3.12,116.2,10,FALSE,FALSE,FALSE,TRUE,FALSE
eabec96c-f316-4f3b-be5c-9ff565c0d306,1,4,4,11.21,29,55,1.2,6.7,4.2,100,26.98,100.03,2,FALSE,FALSE,FALSE,TRUE,FALSE
ff4db4b4-e3a1-42c7-9fc9-43dac2963151,1,22,7,21.65,16,107,6.5,9.3,4.4,148.06,14.16,169.12,5,FALSE,TRUE,FALSE,TRUE,FALSE
c9a8229a-8927-49ae-97cb-709f584ab55a,1,10,8,14.68,48,87,1.4,3,3.3,100,3.78,113.96,7,FALSE,FALSE,TRUE,FALSE,FALSE
9ec23ced-1dcb-4448-83d1-02091bf961aa,3,1,8,20.86,44,105,8.1,8.2,3.8,100,28.36,100.89,8,FALSE,FALSE,FALSE,FALSE,TRUE
deecc72b-c8e3-4262-859d-6558a5c8ad21,3,8,10,13.59,23,60,4.2,4.9,4.2,100,11.6,101.51,10,FALSE,FALSE,FALSE,FALSE,TRUE
4239e2ec-6bec-4dd2-83a5-e7108963ac68,2,6,7,17.87,44,92,4.7,3.2,2.9,100,28.23,80.84,4,FALSE,FALSE,FALSE,TRUE,TRUE
77bfff20-667f-42e2-a542-592c0d278b7d,1,22,11,17.71,32,90,2.9,2.3,4.7,100,13.57,113.15,12,FALSE,TRUE,FALSE,FALSE,FALSE
82ceaf4f-8cd0-464d-b014-b870e9fa0c2c,3,0,9,26.55,28,107,1.5,4.9,4.6,100,10.14,128.78,7,FALSE,FALSE,FALSE,FALSE,FALSE
48d9d40b-4f88-43f3-a0ad-4d859a2a4a68,2,14,11,3.53,9,53,7.1,9.3,2.8,100,19.07,89.68,7,TRUE,FALSE,FALSE,FALSE,FALSE
6af8a8e9-c6c6-4dd7-8f7a-5535c1b0f699,2,7,4,20.5,30,77,2.4,0.1,3.5,100,5.35,117.63,2,FALSE,FALSE,FALSE,FALSE,FALSE
e6668588-047e-44cb-ab03-b844be187586,3,18,4,24.38,59,130,8.5,3.2,4.1,100,29.64,72.4,5,FALSE,FALSE,TRUE,FALSE,FALSE
292d5971-3874-442e-b6a8-d9ae39356102,3,12,8,25.82,19,79,1,2.3,4.5,100,3.5,113.99,9,TRUE,FALSE,TRUE,FALSE,TRUE
5662e36b-b0f4-4365-b6f2-cc5c8ac25104,1,16,8,2.91,33,55,9.7,3.4,4.8,149.58,21.09,150.74,8,FALSE,FALSE,FALSE,FALSE,FALSE
baa4b975-1071-46b6-b9e4-4650c7136efc,1,10,7,18.35,28,76,4,5.6,3.6,100,10.88,100.15,6,FALSE,FALSE,TRUE,FALSE,FALSE
423b6c91-a24c-432b-8f9e-2f2c02e752ad,3,6,2,14.1,25,71,5.4,8.2,4,100,8.21,96.65,11,FALSE,FALSE,FALSE,TRUE,FALSE
a6e6e451-9a38-4492-b30f-64874577b32d,3,4,6,23.68,26,97,8.3,4.1,4,158.42,23.92,155.45,2,FALSE,FALSE,TRUE,FALSE,TRUE
83795039-f8db-46be-9e82-3b6b8956d519,2,0,1,35.77,8,105,1.4,5,3.9,111.81,23.17,107.39,4,FALSE,FALSE,TRUE,FALSE,FALSE
91aa2752-1cd1-418c-a7ea-686ecafebb7b,3,12,11,9.95,35,79,8.6,4.2,4.3,100,0.14,107.31,1,FALSE,FALSE,FALSE,FALSE,FALSE
c05c4107-8556-41e6-8f72-f62f0cad1ce6,2,17,3,32.85,32,123,1,0.5,4.2,101.94,21.89,104.53,3,FALSE,TRUE,TRUE,FALSE,FALSE
57ae3880-af80-4311-a3eb-9d985228fad0,3,3,2,31.99,35,118,3,4.5,4.1,144.06,1.37,175.3,2,FALSE,FALSE,FALSE,TRUE,FALSE
45370cdf-7f0b-4122-b635-6a19688ec9f3,3,12,8,24.16,32,106,7,0.8,5,100.87,14.68,88.72,9,FALSE,FALSE,TRUE,TRUE,FALSE
019bb2ad-e058-45fa-8d1d-5dac1760e323,3,17,6,31.97,52,136,4.5,4.1,4.1,100,12.66,113.42,6,FALSE,FALSE,FALSE,FALSE,FALSE
235298a8-d373-48ea-a90c-aec8c2b43f63,2,3,3,9.91,53,81,2.3,1,3.5,126.55,21.68,139.86,10,FALSE,FALSE,FALSE,FALSE,FALSE
11d30f8b-8123-4990-a5a3-7ae3c7eb7ed3,3,15,12,36.57,15,116,4.3,9.3,3.5,118.03,22.74,118.77,5,FALSE,FALSE,TRUE,FALSE,FALSE
32727179-14d8-4f9b-a6c1-3782c7fb59db,3,14,3,3.81,5,29,4.1,7.7,4.8,106.1,15.01,104.24,12,FALSE,FALSE,TRUE,FALSE,FALSE
8a6dff97-d2c2-4f3a-8814-a6b66dc95cd1,3,5,11,27,26,122,9.3,6.7,4.4,184.66,3.07,186.61,3,TRUE,FALSE,FALSE,TRUE,FALSE
6c1b5acc-5983-42a2-8ade-78427f97d036,2,6,6,38.53,52,161,3.4,7.6,3.1,100,25.45,100.59,11,FALSE,FALSE,TRUE,FALSE,FALSE
6a6cb4b5-bbbb-4302-83c3-d157e415ca27,3,3,8,22.72,18,84,1,4,3.1,100,27.07,102.34,4,FALSE,FALSE,FALSE,FALSE,FALSE
4417e8b1-4300-47c8-9a08-9bb4c7aaf174,3,21,11,32.69,33,134,3.3,5.2,4,100,10.01,97.54,6,FALSE,TRUE,TRUE,FALSE,FALSE
0e7b0840-ed96-460e-b3cc-4dea2881dea1,3,14,9,28.73,44,106,1.7,6.1,4.3,100,22.85,99.04,3,FALSE,FALSE,FALSE,FALSE,FALSE
bc52f90b-226a-4721-8b2b-7ddef1896c3e,2,13,6,13.7,54,83,3.7,5.2,3.6,138.01,10.83,143.64,10,TRUE,FALSE,TRUE,FALSE,FALSE
ba80ad48-27b8-4d0d-8937-05579d1bd12a,1,6,1,35.91,13,111,1,3.1,3.1,114.95,15.37,117.39,8,FALSE,FALSE,TRUE,FALSE,FALSE
01dc196c-b9d8-44e1-8a88-3a0a1a36f4d5,1,17,11,17.08,37,105,9.7,4.3,3.4,100,7.03,102.28,10,FALSE,FALSE,TRUE,FALSE,FALSE
004d4d3b-2449-4074-ad39-bf8e104f697c,3,15,5,39.88,10,134,6.2,5.7,4.9,110.16,18.67,127.25,9,FALSE,FALSE,FALSE,FALSE,FALSE
8748f2d2-9d4f-4772-ad1a-9d932a25ceef,3,13,12,2.56,40,84,9,3.8,4.3,100,8.88,123.33,12,FALSE,TRUE,FALSE,FALSE,FALSE
b3af95ce-e324-4b7f-a189-db9867e9689f,3,5,2,2.59,35,41,4.6,2.6,4.6,100,11.06,109.07,12,FALSE,FALSE,TRUE,TRUE,FALSE
a92c592b-b9fa-4029-8e2f-54d6f9523531,1,13,7,17.02,27,86,8,2.1,4.6,128.16,3.29,150.39,3,FALSE,FALSE,FALSE,FALSE,FALSE
fdd4a6d8-4661-4d8a-9c81-00d36aac0426,2,6,10,9.66,45,68,1.2,4.5,3.7,100,29.88,94.6,1,FALSE,FALSE,TRUE,FALSE,FALSE
43c3b0fb-b2bb-484f-85c1-a42511079cd1,3,13,2,29.51,40,122,4.3,1.6,3.8,139.12,0.16,175.61,2,TRUE,FALSE,FALSE,FALSE,FALSE
70e179d5-60b2-41b9-9b74-c2d00e676dc1,1,12,7,39.31,34,154,6.4,8.5,3.9,100,18.84,101.97,3,FALSE,FALSE,TRUE,FALSE,TRUE
124ba221-2db4-46f2-bfab-af2421c2f2e5,3,11,8,23.28,43,119,9.7,7.5,4.2,100,22.6,90.67,1,FALSE,FALSE,FALSE,FALSE,FALSE
4399e7ed-7f26-43da-9f08-4d28b1b471bd,3,0,12,12.13,15,75,8.3,8.6,4.6,100,28.78,84.14,12,FALSE,FALSE,TRUE,FALSE,TRUE
0837cb4a-dd93-40c4-aeaa-70d207022ed9,2,3,10,10.24,17,59,6.1,4.3,5,154.4,11.53,167.66,3,FALSE,FALSE,TRUE,TRUE,TRUE
728e16ea-eac8-4a0e-bb45-a8cde9dc2cc1,3,20,12,36.7,29,145,9.9,6.5,4.4,100,19.71,112.3,5,FALSE,FALSE,FALSE,FALSE,FALSE
97982566-f62b-4ba7-8342-899299d6964c,1,19,9,28.23,27,120,4.6,6.1,4.5,100,29.93,88.46,2,FALSE,FALSE,TRUE,FALSE,FALSE
1f8a00ed-c963-4dfe-a0d9-d6f348818c83,3,12,5,28.91,54,155,5.2,6,5,100,5.59,100.28,2,FALSE,TRUE,FALSE,TRUE,FALSE
3dc02769-3dc2-422f-9afc-d8d5c84e6b6b,1,6,5,17.1,17,71,9.1,7.5,3.9,143.93,2.34,165.78,1,FALSE,FALSE,TRUE,FALSE,FALSE
96255671-78b4-4a29-aa45-88adc5fb6b8f,3,16,11,16.94,44,108,4,8.5,4.7,139.71,27.53,145.26,3,FALSE,FALSE,FALSE,FALSE,FALSE
e99312d2-4813-4dcd-b3d0-e4e8aee7703e,2,7,4,36.51,22,136,9,3,4.3,139.02,6.3,146.75,12,TRUE,FALSE,TRUE,FALSE,FALSE
8838614f-26a7-4f09-a449-68ca88c677aa,3,17,2,33.96,41,140,9.6,6.3,4.3,147.63,15.58,148.24,7,FALSE,FALSE,TRUE,TRUE,FALSE
0f9b27c2-a80f-44cb-bb07-6d1e84047b1b,1,8,12,13.37,10,52,3.5,4.6,3.9,105.42,11.27,127.11,9,FALSE,FALSE,FALSE,FALSE,TRUE
8f2776d6-3c6d-4505-b360-866e3a194385,3,9,3,15.05,37,91,1.1,9.7,3.2,112.38,1.08,147.05,7,FALSE,FALSE,FALSE,FALSE,FALSE
7f7f11c1-e773-4dda-ae50-53e838613cef,1,0,3,1.91,22,47,7.1,7,4.2,125.85,4.69,133.79,1,FALSE,FALSE,TRUE,TRUE,FALSE
ad1db1d5-6d92-4686-927c-d52fb040a1bd,3,17,2,27.25,33,126,9.3,8.3,4.2,136.1,11.86,146.88,11,FALSE,FALSE,FALSE,TRUE,FALSE
e54d170b-299f-4687-bbe1-47d26a662efa,2,5,9,8.46,56,93,9.9,7.9,3.7,129.19,22.12,124.26,8,TRUE,FALSE,TRUE,TRUE,FALSE
b605ec34-0119-4638-aae3-ddf9905e491b,1,17,4,20,14,76,3.4,9.1,3.9,100,1.84,117.15,2,FALSE,FALSE,FALSE,FALSE,FALSE
3c2d6d5f-cefa-4d1e-82eb-db232d546e24,3,7,9,28.15,51,111,2.5,1.9,3.5,136.36,0.96,159.68,10,FALSE,FALSE,FALSE,TRUE,FALSE
f2cbc558-9248-4af8-b234-daec7348fe90,3,3,1,39.89,54,166,8,7.2,3.5,100,15.89,112.44,6,FALSE,FALSE,TRUE,FALSE,FALSE
3eec015c-9437-4a72-b472-8064ceb1d196,1,8,4,23.39,15,85,4.7,4,3.7,100,18.9,92.08,1,FALSE,FALSE,TRUE,FALSE,FALSE
7af3b48a-2b7f-430c-afdd-44e54fa474d0,1,19,10,39.06,6,134,9.6,6.4,3.3,100,29.42,95.21,5,FALSE,FALSE,FALSE,TRUE,FALSE
d1a252f2-dfb8-40f1-83ad-2e9a794eb01c,3,12,4,25.2,56,119,2,9.5,3.7,164.78,6,168.73,3,FALSE,FALSE,FALSE,TRUE,TRUE
6b612bbf-6e22-44ed-acf6-84ab58bcd95d,3,12,12,3.96,60,71,1.8,2.4,4.4,154.54,4.19,169.08,11,FALSE,FALSE,TRUE,TRUE,TRUE
3ac15cc8-679a-4231-9a78-2dad56a960e5,1,20,2,37.58,28,130,9.2,1.5,4.8,100,26.67,90.25,12,FALSE,FALSE,TRUE,TRUE,FALSE
095fff54-ae33-44ae-9c62-88aa2bf6587d,3,14,9,11.92,30,73,4,3.7,5,100,10.49,116.74,7,FALSE,FALSE,TRUE,TRUE,FALSE
27bf7313-99c8-466f-b482-23219cbb633f,1,14,8,19.09,21,71,5.1,1.9,3.8,100,15.43,97.18,3,FALSE,FALSE,FALSE,FALSE,FALSE
